beta,gamma,rho,distance,s_peak_height,s_auc,s_growth_rate,s_time_to_peak,s_total_rewires,s_rew_inf_ratio,s_var_degree,n_draws_attempted
0.264932839977255,0.1059487196341942,0.36116207011031104,0.8793352364576302,0.639,7.904999999999999,0.3642722195101394,6.2,448.8,0.9107981220657277,10.48736,50000
0.1608769754724829,0.06841910684953212,0.34706829611422596,0.3252106020089082,0.6809999999999999,13.096999999999998,0.3745916670354825,9.0,626.2,0.814977973568282,10.72946,50000
0.2171205903055969,0.09795773899168046,0.3381079737035144,0.8318186952513161,0.7010000000000001,10.366,0.38589721163924107,6.8,467.4,0.7874465049928673,10.31166,50000
0.19682501850102072,0.0958153697907323,0.38261851277866116,0.8453554097518581,0.599,9.347999999999999,0.35943012699544974,9.0,656.0,0.9365609348914858,12.047059999999998,50000
0.17085962044286496,0.10079721948640837,0.31331801494762757,0.8628360408886298,0.586,8.482,0.3880392644196483,8.2,506.8,0.8037542662116042,10.94586,50000
0.211358747173875,0.05643725549026017,0.3913321142949866,0.8276184080834891,0.7710000000000001,16.680999999999997,0.38808690578252264,7.6,620.0,0.9247730220492865,10.63076,50000
0.20483452511221517,0.07912538402704558,0.420908176857389,0.8107334808564236,0.713,11.471,0.3980818574470994,7.8,640.4,0.967741935483871,10.96388,50000
0.17486871651775543,0.0878338591198579,0.19511063924152738,0.8383547868276763,0.649,10.276,0.3749210921993722,7.2,295.6,0.5177195685670262,8.62518,50000
0.23534053690275003,0.08589054689978413,0.40806794505540794,0.7379069866719522,0.6849999999999999,10.347999999999997,0.3755980050051809,7.0,555.0,0.9635036496350365,10.845600000000001,50000
0.22413882690530326,0.09980204072810026,0.30526287697574417,0.7627982035911962,0.6869999999999999,9.057999999999998,0.3487996396003724,6.2,402.0,0.7423580786026203,9.4362,50000
0.18585878971144817,0.0602527166023449,0.3689520522967875,0.8625465775536304,0.7779999999999999,15.556000000000001,0.3836499013917638,7.6,592.8,0.7853470437017995,9.669880000000001,50000
0.2078151174297344,0.07534850759094369,0.34781447831517637,0.6875319594865195,0.732,12.025999999999998,0.4010849433517234,6.6,500.2,0.8374316939890709,9.55258,50000
0.24849321655919235,0.06247118044221336,0.45577893822824866,0.8661345760115771,0.75,14.676999999999998,0.3723526989065876,7.0,625.8,0.9693333333333334,10.924040000000002,50000
